GeneID	SRR1023811	SRR1023810	SRR1023805	SRR1023808	SRR1023812	SRR1023806	SRR1023809	SRR1023807
WP_003917797.1	14171	8395	9960	5689	11869	12609	7958	7006
WP_003418351.1	14029	9512	10446	5278	11894	13242	8727	6363
WP_003418354.1	16683	14127	13105	5735	14081	16848	11542	7177
WP_003900064.1	10981	9187	7676	3444	9066	10570	7055	4550
WP_003418360.1	9675	7674	6891	3374	8007	9267	6310	4163
WP_003418367.1	8500	6432	6921	3148	7557	8155	5622	3821
WP_003418601.1	10364	6321	8717	5088	10158	7933	6797	5027
WP_003418604.1	1358	737	735	674	1162	749	595	853
WP_003418607.1	4766	4040	4542	1522	4422	5081	4074	2252
WP_003418610.1	2639	1962	2766	1059	2621	2680	2178	1274
WP_042507822.1	554	553	632	596	578	642	526	760
WP_015631325.1	1276	1358	1293	1252	1100	1598	1112	1728
WP_003900694.1	1265	833	1203	922	1317	1026	1089	1106
WP_003900695.1	996	694	1083	807	1067	945	934	1057
WP_003903975.1	650	486	743	551	664	581	500	632
WP_003900698.1	537	346	390	243	471	488	302	272
WP_003900699.1	881	518	754	323	911	702	486	405
WP_003900700.1	142	134	137	60	134	164	110	62
WP_003900701.1	523	530	406	381	429	529	393	480
WP_003907705.1	573	684	681	1158	548	812	610	1145
WP_010924662.1	274	372	299	404	246	497	258	630
WP_003907703.1	118	123	67	112	98	73	101	138
WP_003904648.1	140	97	80	132	157	104	69	183
WP_003900066.1	632	321	426	600	606	403	362	727
WP_003900067.1	272	200	262	278	367	270	161	312
WP_003900704.1	647	406	478	518	678	466	393	534
WP_003418770.1	90	80	61	86	102	72	66	105
WP_003418774.1	1078	827	819	403	968	957	796	543
WP_003418777.1	1042	837	796	516	1028	958	806	644
WP_003900863.1	2350	1624	1533	867	2311	1648	1329	1095
WP_003418781.1	24451	11147	8301	8503	20305	10714	9322	10150
WP_010924670.1	12797	7665	4468	4278	10711	6595	5803	5889
WP_003913466.1	20071	13506	9088	7712	18330	11969	10044	9881
WP_023641844.1	6792	5290	6194	4387	6628	6430	5026	5151
WP_003418922.1	1230	1048	1072	391	1106	1274	913	469
WP_003418925.1	2286	2180	2273	807	2138	2564	1993	962
WP_003418931.1	3528	3373	3740	1218	3668	3702	3103	1517
WP_003900866.1	7067	2849	2992	1757	6722	3233	2706	2189
WP_003900075.1	1306	873	798	509	1156	1063	779	575
WP_003907070.1	829	428	380	566	863	563	313	577
WP_003418942.1	5165	1271	1133	2470	4759	1422	905	3113
WP_003418946.1	19206	2673	1722	8542	17357	2489	1959	11699
WP_003418948.1	713	477	674	346	839	563	587	385
WP_003418950.1	3523	2603	4536	1880	3942	3717	3442	2128
WP_003900868.1	7953	6574	9440	4463	8200	9033	7269	5030
WP_003418954.1	3853	4403	5041	2228	3788	5178	4563	2616
WP_003418958.1	2300	2285	3075	1030	2231	3006	2457	1207
WP_003418960.1	2781	3022	3236	1166	2773	3585	2720	1495
WP_003418963.1	6101	8381	8096	2488	5728	9789	7224	3332
WP_003418964.1	4419	4734	5807	2087	4334	5540	4400	2194
WP_003418966.1	4316	5698	5339	1943	3957	6783	4813	2520
WP_003418967.1	4282	5053	4855	1834	3718	6091	4281	2373
WP_003418972.1	3788	4943	5176	1699	3769	5654	4509	2066
WP_003418979.1	4667	4927	5438	1986	4228	6049	3928	2566
WP_003418983.1	2591	3174	3172	1035	2273	3733	2554	1479
WP_003418986.1	1814	1700	1953	712	1485	2500	1584	1026
WP_003418993.1	722	482	597	787	622	630	458	949
WP_003418997.1	768	745	781	786	702	876	661	994
WP_003419000.1	1254	1273	1002	886	1226	1052	1087	1275
WP_003900870.1	415	278	280	265	417	292	265	306
WP_010924676.1	2823	2944	3007	2121	2861	3889	2903	2942
WP_042507701.1	11802	27151	19658	6170	12435	28482	22189	8856
WP_003421145.1	1193	1329	1600	700	1089	1905	1302	888
WP_042507702.1	2190	3323	3554	872	2289	4628	3593	1330
WP_003902513.1	43	37	28	25	31	36	24	22
WP_010924678.1	1104	1312	1247	904	1301	1618	1260	1239
WP_003908265.1	217	209	273	240	183	297	232	295
WP_003901660.1	932	1156	870	1093	669	1178	863	1396
WP_003419179.1	691	871	815	500	670	916	839	586
WP_003419184.1	514	359	397	248	460	414	360	339
WP_003917809.1	1321	793	899	594	1297	962	727	768
WP_003900084.1	7230	4093	3832	3260	6142	4993	3860	4257
WP_003901661.1	1622	1378	1600	890	1454	1762	1307	1072
WP_003419199.1	705	865	867	381	712	947	762	548
WP_003901662.1	2154	1487	1850	1564	2186	1892	1476	1669
WP_003419207.1	16232	4139	4908	6517	15529	5023	3610	7507
WP_003419208.1	1240	666	731	570	1218	773	646	673
WP_003419211.1	3389	3504	3078	2891	3009	3735	3112	3641
WP_003419215.1	996	1061	980	771	890	1268	958	1010
WP_003900086.1	2894	2314	2042	836	2265	2642	1753	1022
WP_003908266.1	151	56	54	69	104	73	42	70
WP_003908267.1	121	65	82	80	104	88	54	86
WP_003419222.1	350	272	432	588	390	394	306	604
WP_003419223.1	363	290	351	575	349	386	250	712
WP_003900087.1	1542	1222	1831	1428	1770	1483	1295	1574
WP_003900088.1	406	249	315	232	387	365	247	272
WP_003419250.1	1154	844	861	1270	995	1123	738	1792
WP_003419251.1	750	553	549	903	623	685	456	1151
WP_003419252.1	1227	764	874	1452	1003	1168	795	2005
WP_003419253.1	1036	879	849	1229	891	1004	804	1553
WP_003917815.1	348	273	366	452	332	435	284	505
WP_003900090.1	1534	813	1028	855	1547	1015	830	1037
WP_003419287.1	1046	575	802	622	1069	791	649	814
WP_003419290.1	239	186	242	177	229	291	189	207
WP_003419293.1	598	508	604	439	597	697	487	465
WP_003917816.1	1215	1092	1173	1431	1249	1401	1139	1815
WP_003419299.1	1155	1103	1097	901	1066	1324	972	1116
WP_003419304.1	1987	1892	1568	1275	1770	1907	1438	1629
WP_003419307.1	1406	1276	1160	1833	1217	1324	1087	2442
WP_003419309.1	2503	2206	1916	849	2058	2445	1842	1142
WP_003900711.1	1615	1516	1610	898	1576	1632	1382	1056
WP_003419313.1	419	423	664	548	440	684	457	758
WP_009936378.1	87	111	124	68	63	160	114	109
WP_003419315.1	318	392	461	267	231	571	373	335
WP_003900094.1	364	474	508	293	317	656	448	395
WP_003419321.1	277	312	356	226	301	441	308	291
WP_003419324.1	588	585	728	415	678	779	590	548
WP_003419325.1	3214	3219	2802	1069	2783	3594	2518	1476
WP_003419328.1	1924	1951	1841	1518	1771	2147	1689	1936
WP_003419329.1	708	645	832	494	661	815	637	540
WP_003900097.1	486	512	563	294	506	653	456	353
WP_003419340.1	400	524	576	298	335	761	488	395
WP_003900098.1	601	793	906	536	645	971	793	703
WP_003419346.1	928	1001	847	452	806	1257	824	650
WP_003900712.1	634	723	697	402	550	968	636	475
WP_003419352.1	505	560	518	327	441	677	541	456
WP_003419364.1	1313	939	1178	630	1324	1162	965	789
WP_003419367.1	387	347	470	219	420	414	345	271
WP_003900713.1	675	547	602	379	566	774	541	542
WP_003419378.1	2118	2012	1842	1332	1934	2307	1726	1774
WP_003419381.1	1351	1171	1369	724	1141	1538	1134	933
WP_003900101.1	3469	3724	3807	1805	2881	4709	3554	2414
WP_003900102.1	1240	920	985	733	1119	1105	901	941
WP_003419389.1	1311	2248	2307	683	1318	2146	2121	807
WP_010924683.1	800	835	786	749	748	930	781	1107
WP_042507825.1	1855	1892	1553	1114	1671	1888	1662	1401
WP_003419400.1	1925	1396	1223	573	1685	1669	1137	842
WP_003900105.1	1564	1205	1671	678	1446	1702	1261	761
WP_003901674.1	906	853	964	387	898	1152	926	553
WP_003419420.1	999	913	1355	500	1100	1260	1177	543
WP_003900107.1	4551	3249	4526	2280	4507	4499	3921	2730
WP_003917819.1	5990	4397	4719	2621	5417	5934	4482	3547
WP_003419432.1	2990	3634	4995	1632	2807	5296	4213	1861
WP_003419436.1	15641	22978	20870	7628	12621	31185	19677	9856
WP_003419482.1	44805	60183	65358	20894	37401	81108	56708	24612
WP_003900715.1	9555	10173	10223	2677	8368	12085	8379	3607
WP_003419487.1	2426	2455	2818	1229	2283	3252	2199	1582
WP_003900111.1	3781	4843	5766	2038	3700	6288	4503	2510
WP_003419490.1	12352	18072	18169	6228	11770	21029	16065	8364
WP_003419492.1	3078	4874	3790	1134	2737	4023	4626	1481
WP_003419495.1	2815	2573	2932	1090	2731	3248	2214	1456
WP_010886177.1	2566	2321	2373	939	2242	3109	2058	1485
WP_003419499.1	436	496	539	156	429	677	491	183
WP_003419501.1	6405	5813	6463	3505	6605	6302	5937	3921
WP_003900716.1	6946	6415	6858	3052	6671	7705	6425	3730
WP_003419504.1	1024	973	1079	673	1065	1300	896	863
WP_010924686.1	3185	2455	2383	1386	2810	3180	2344	2088
WP_010924687.1	53803	49967	43073	28493	44358	55073	40310	35374
WP_003419513.1	4332	3240	5047	2093	3675	4637	3865	2338
WP_003419514.1	5223	3987	4082	1574	4348	5204	3499	2044
WP_003419517.1	4402	2286	2125	1237	3847	2598	2062	1649
WP_003419523.1	3932	1979	1752	986	3084	2330	1670	1371
WP_003419526.1	4776	2547	2519	1628	4647	2875	2437	2150
WP_010924689.1	3196	4989	5509	1910	3333	6149	4496	2433
WP_003917821.1	1131	1172	1572	761	1148	1638	1271	859
WP_003419536.1	2523	2270	2910	1421	2428	3127	2373	1746
WP_003419537.1	2039	1541	2278	1158	1904	2425	1838	1338
WP_003899596.1	2170	1621	2451	1426	1995	2617	1923	1647
WP_003899597.1	2456	2205	2377	1636	2301	2720	2025	1986
WP_003917823.1	12943	10824	12039	7110	12362	13326	10372	8883
WP_003917932.1	88	135	126	34	93	131	86	46
WP_072140300.1	195	120	112	104	196	114	88	111
WP_003900720.1	1450	505	505	708	1413	589	431	820
WP_003902532.1	3015	903	812	1446	2823	927	797	1778
WP_003419545.1	26988	9227	6530	18743	21488	8635	7194	25029
WP_003899599.1	22821	8152	4926	14024	17189	7430	5744	19180
WP_003419551.1	49549	19144	11401	29223	37318	17518	13497	43820
WP_003899600.1	1300	2146	2526	779	1342	2592	2286	878
WP_003899601.1	1317	2099	2258	632	1249	2515	2073	762
WP_003900722.1	951	1004	872	315	969	979	849	478
WP_003899603.1	525	559	440	162	445	489	452	251
WP_003900723.1	441	418	355	237	388	514	303	281
WP_003899605.1	109	74	64	30	72	98	77	49
WP_003899606.1	2785	4121	3894	919	2587	4903	3360	1301
WP_003900724.1	3913	4099	4644	1735	3739	5338	3673	2212
WP_003899608.1	1190	660	1104	893	1274	1010	854	1143
WP_003419571.1	2944	1842	2396	2017	2769	2759	1833	2693
WP_010924692.1	6070	3978	4098	4158	5024	5368	3591	5883
WP_003419577.1	4037	2616	2539	1187	3437	3233	2221	1523
WP_003419580.1	2582	2487	2791	893	2406	3143	2269	1113
WP_003419582.1	1916	1952	2246	826	1884	2447	1932	1063
WP_003419585.1	1897	1815	2248	727	1624	2672	1694	933
WP_003419590.1	938	1025	1099	316	783	1371	1038	401
WP_003419601.1	12447	20485	13486	8549	10874	17600	14861	10922
WP_003419610.1	6103	7289	6457	2494	5702	7738	6012	3137
WP_003419613.1	1305	1367	1391	477	1203	1730	1387	621
WP_003899614.1	416	193	283	193	376	254	229	224
WP_003900726.1	157	114	133	124	167	108	124	153
WP_010924694.1	292	195	229	208	279	254	188	222
WP_003899616.1	846	536	634	555	831	621	654	666
WP_003419627.1	1290	650	1235	793	1203	966	1205	1030
WP_003419637.1	2064	1867	1782	923	1854	2235	1680	1253
WP_003419638.1	8518	4640	6207	4113	8824	6020	5097	5075
WP_003899617.1	11188	8190	10282	3990	10624	11437	8144	4974
WP_003419642.1	4339	5728	4840	1756	3627	6602	4815	2212
WP_003419650.1	28905	32022	48269	11155	30177	42376	31130	11614
WP_010924697.1	1057	593	641	407	1026	684	672	545
WP_003419654.1	316	157	174	161	319	191	132	215
WP_003419657.1	5893	2043	2401	2358	5449	2331	1783	2618
WP_003899620.1	409	339	284	175	339	377	268	232
WP_010924699.1	306	255	248	210	316	347	217	239
WP_003419671.1	310	262	260	150	279	340	245	206
WP_003419673.1	191	227	197	104	171	260	173	144
WP_003419679.1	2074	2303	3069	881	2045	3047	2799	1339
WP_003899624.1	254	264	296	288	232	305	245	355
WP_003900732.1	624	659	472	652	538	570	618	921
WP_071854237.1	782	1535	1891	570	876	1215	1268	553
WP_003419689.1	2802	2622	2951	1274	2581	3087	2427	1609
WP_003899626.1	2759	8707	9064	1487	2751	9993	8723	1772
WP_003900733.1	1839	2036	1955	926	1691	2566	1738	1233
WP_003419699.1	383	260	230	156	316	246	217	192
WP_003419701.1	730	439	489	302	715	524	434	343
WP_003899629.1	3718	2551	2896	2166	4087	2480	2367	2513
WP_077365101.1	382	218	313	225	428	213	262	270
WP_003899631.1	4805	3614	3738	2122	4400	4149	3135	2753
WP_003419708.1	2085	2389	2340	924	1924	2770	1957	1192
WP_003419710.1	2385	2316	2592	797	2264	2719	2095	1048
WP_003419712.1	1531	1458	1735	622	1554	1855	1380	760
WP_003900734.1	3076	2519	2954	1314	2641	3382	2573	1536
WP_003419718.1	3192	2902	3369	1381	2874	3581	2613	1597
WP_003419721.1	4458	3927	4168	2145	4126	5043	3785	2669
WP_003419724.1	3668	2749	3385	1799	3722	3164	2707	2075
WP_003899635.1	2030	2214	3532	1882	1891	3459	2070	2502
WP_003419728.1	9938	10510	11261	4360	8928	13664	9354	5529
WP_003419731.1	3635	3231	3794	1631	3282	4654	3387	2047
WP_003419733.1	5201	4997	5201	1933	4558	6185	4602	2478
WP_003419736.1	2988	2946	3022	975	2462	3577	2878	1170
WP_003419738.1	27845	25442	39230	16146	30243	34146	25581	17134
WP_003419740.1	17471	18918	25677	10306	17536	25915	18025	11982
WP_003419743.1	2707	2703	3728	1430	2432	3560	2948	1679
WP_003419746.1	19458	14661	15240	9433	17744	17177	13728	11346
WP_003899637.1	6965	7325	5644	3974	6357	6970	6034	5292
WP_003901694.1	5152	4932	5053	2908	4929	5903	4836	3561
WP_003419754.1	3906	2319	2181	1705	3781	2705	2256	2301
WP_003901696.1	10842	3036	2405	3839	11277	2613	2869	4597
WP_003419762.1	1647	942	966	764	1446	1057	864	894
WP_003419765.1	2743	2064	1801	1269	2448	2139	1862	1453
WP_003899640.1	8130	8178	7197	3615	7176	8728	6498	4661
WP_003419770.1	1446	1288	1214	647	1344	1375	1105	878
WP_003419772.1	3829	2536	2572	2399	3968	2625	2253	2769
WP_003419775.1	3602	3967	3072	1290	3033	3918	2942	1682
WP_003419776.1	4582	4129	3744	1711	4174	4657	3566	2388
WP_003419778.1	5401	3005	3738	3376	5288	4030	3473	3904
WP_003419780.1	4025	2416	2433	1783	3836	2497	2274	2312
WP_023637510.1	4291	2592	2317	1654	3749	2763	2351	1937
WP_003899644.1	2813	1770	2218	1189	2682	2312	1898	1478
WP_003419787.1	1619	1039	1285	659	1526	1367	976	804
WP_003899645.1	532	489	531	420	502	638	501	552
WP_003419793.1	2951	3010	2689	1983	2555	3344	2710	2581
WP_003901701.1	2826	3045	3104	1559	2633	3690	2868	1824
WP_003419799.1	1715	1666	1852	932	1667	2260	1686	1096
WP_042507709.1	597	556	761	338	515	779	615	420
WP_003899647.1	2200	2317	2927	1187	2203	3018	2473	1447
WP_003419809.1	3526	3891	4232	2219	3465	4527	3773	2747
WP_003419812.1	1692	3271	2702	666	1481	3638	2525	817
WP_003419814.1	1175	1824	1185	708	996	1373	1107	933
WP_003419816.1	2543	989	976	2418	2323	829	835	2796
WP_003419818.1	2161	1567	1439	1023	2139	1782	1251	1248
WP_003419825.1	7638	4339	4346	3177	6316	6017	3998	4448
WP_003419828.1	8721	4970	6031	3992	7729	7167	4935	5029
WP_003902547.1	7297	3488	6073	5313	6867	6487	3568	6556
WP_003900737.1	4776	5898	7376	3236	4785	8079	5738	4321
WP_003900738.1	3295	2517	3000	1128	3240	3274	2587	1612
WP_003900739.1	2313	2020	2204	807	2264	2728	1936	1069
WP_003420405.1	916	805	939	441	946	1000	745	550
WP_003420407.1	7092	6396	6087	2622	5915	8288	5279	3387
WP_003420408.1	6861	6184	6244	2282	5592	8310	4675	3018
WP_003420410.1	4797	4165	4191	2118	4495	4752	3703	2840
WP_003899651.1	3305	2462	2690	1127	2710	3080	2226	1339
WP_003420413.1	5046	3439	4410	2775	5198	4306	3621	3177
WP_003420415.1	5990	5081	5103	3020	5557	5696	4336	3808
WP_003420417.1	6122	5167	5555	3138	5880	6255	4990	4027
WP_003899653.1	8833	5247	6226	3912	8158	6511	4722	4532
WP_003420421.1	5409	3924	4689	2619	5058	5358	3783	3536
WP_003900742.1	6636	8447	6544	1904	5495	9165	6716	2731
WP_003420431.1	1892	1934	3690	856	1771	3576	2658	1022
WP_003900743.1	1317	1107	1223	827	1242	1391	940	1018
WP_003907117.1	3078	3145	3415	1661	3017	3410	3157	1928
WP_003899657.1	918	952	1232	383	906	1221	1056	437
WP_003420435.1	834	777	756	287	717	807	717	384
WP_003420436.1	2712	2187	2285	1405	2389	2394	2208	1766
WP_003420437.1	2542	3497	2378	1299	2202	3225	2669	1614
WP_003420440.1	7046	11536	6679	3543	5538	9399	8131	4637
WP_003899658.1	2539	1788	1808	2032	2231	2127	1702	2601
WP_003899659.1	1723	1520	1619	1017	1635	1759	1362	1233
WP_003899660.1	3023	3073	3124	1380	2763	3585	2626	1754
WP_003900746.1	2651	2080	3094	1063	2720	2649	2291	1247
WP_003899663.1	1143	867	1669	430	1272	1308	1231	488
WP_003902720.1	864	771	1041	517	902	874	855	602
WP_003899665.1	549	1127	2517	391	486	2488	1830	501
WP_003901716.1	1235	840	1109	677	1192	974	844	751
WP_003899668.1	125	148	119	65	109	156	114	73
WP_003899670.1	121	107	118	57	86	131	105	66
WP_003899671.1	3853	3301	3893	1009	3750	4160	3381	1277
WP_003899672.1	1183	1046	1301	513	1163	1344	1102	591
WP_003899673.1	890	860	974	400	776	1004	785	516
WP_003420504.1	750	774	763	445	781	737	670	486
WP_003907121.1	157	117	149	87	214	132	134	106
WP_071854238.1	190	113	177	96	246	128	127	136
WP_003420508.1	1177	1906	1694	413	1058	2251	1707	653
WP_003899676.1	3583	5709	5259	1366	3421	6769	5028	1964
WP_003899677.1	1519	1311	1634	778	1531	1656	1368	1009
WP_003420517.1	2445	1826	3130	1871	2485	2617	2097	2178
WP_003420520.1	887	808	1143	603	848	1149	873	765
WP_003420526.1	1319	1253	1487	807	1237	1695	1287	1063
WP_003420529.1	2445	2088	2664	1752	2251	3081	2117	2192
WP_003420531.1	3265	2790	3507	2440	3119	3512	2530	2965
WP_003420534.1	962	1099	934	451	873	1088	801	611
WP_003420539.1	2232	1762	1682	803	2054	2086	1629	1071
WP_003900750.1	3309	3460	2709	1308	2912	3503	2637	1669
WP_003917838.1	17140	23600	15776	6591	12009	25754	16376	10472
WP_003906207.1	10142	12160	6871	6180	7808	10871	8010	8974
WP_003420552.1	4928	867	1091	5871	4283	1092	873	7540
WP_010924715.1	5059	2124	1106	2558	4521	1285	1640	3180
WP_003420557.1	10881	1461	930	4402	9944	987	1245	5645
WP_003420560.1	381	427	484	181	366	559	500	281
WP_003420563.1	1403	964	1205	823	1426	1275	914	985
WP_003899685.1	1064	796	823	630	1097	917	757	809
WP_003420573.1	529	242	410	281	528	378	317	319
WP_003899686.1	2354	1920	2214	1022	2263	2346	1888	1340
WP_003420580.1	1209	1245	1359	572	1204	1539	1259	663
WP_003420587.1	6762	6777	6940	2083	6076	7755	5844	2602
WP_003420590.1	3907	3875	3671	1299	3639	4264	3463	1743
WP_003420592.1	4858	4101	4123	2409	4605	4893	3901	3197
WP_003420595.1	12052	7353	9130	6248	11303	9726	8113	8074
WP_010924716.1	3826	3607	3721	1914	3417	4259	3245	2502
WP_003899690.1	4943	4186	3966	1774	4572	4942	3976	2340
WP_003420603.1	2276	1955	1765	834	1911	2422	1719	1075
WP_003420606.1	4908	4138	6179	2998	5358	5533	4713	3399
WP_003420610.1	3964	3281	3746	2188	3653	4147	3193	2557
WP_003899691.1	3356	3180	4012	2922	3443	3879	3262	3464
WP_003899692.1	1761	1860	2189	1035	1837	2202	1848	1276
WP_003420620.1	616	621	640	268	507	771	543	348
WP_003420624.1	1295	1304	1178	438	1016	1521	978	623
WP_003420627.1	1249	1070	1301	399	1273	1345	951	510
WP_003420630.1	4234	3227	3578	1317	4130	3961	2841	1671
WP_003420632.1	4021	2769	3331	1417	3722	3623	2603	1693
WP_010924718.1	7825	8123	8549	3031	7447	9929	7087	3942
WP_003899696.1	12707	9902	10076	4371	11783	12383	8917	5472
WP_003901728.1	11144	9064	10196	4039	10621	11117	8241	5169
WP_003420646.1	2595	2038	2499	1035	2429	2369	1971	1204
WP_003900757.1	1464	1584	1392	511	1280	1785	1287	629
WP_003900758.1	93	56	88	43	84	120	70	65
WP_003420767.1	23451	21434	26924	12562	21947	30383	20861	14921
WP_003902557.1	78590	77390	87809	41867	70356	108570	70175	55589
WP_078440989.1	36506	35313	35372	17598	30491	46169	29422	23010
WP_003420779.1	6864	5056	4475	3716	5940	5360	4271	4661
WP_003420783.1	8280	11264	10852	3028	6898	14472	9348	3932
WP_003900759.1	57723	21421	30000	20776	47461	31797	22020	23447
WP_003420786.1	5748	4929	6677	2716	5683	7353	5123	3282
WP_003899704.1	4005	3344	4279	1981	3602	4882	3320	2440
WP_003420792.1	3023	2717	3051	1328	2672	3857	2292	1923
WP_003917843.1	12468	10762	13088	5155	11561	14508	10252	6741
WP_003420798.1	6401	4172	6454	2939	6646	5265	4262	3171
WP_003420801.1	19001	22279	19284	11568	17156	23313	17284	15840
WP_010924721.1	8879	8142	10747	5220	8739	10968	7707	6061
WP_003420809.1	2480	2386	2865	1453	2509	2910	2065	1775
WP_003420812.1	224	189	263	137	228	289	217	117
WP_003420815.1	256	176	262	118	274	244	223	114
WP_003420817.1	1596	1360	1362	804	1353	1650	1287	1138
WP_003420820.1	2153	1541	1391	1018	1634	1995	1210	1367
WP_003420824.1	2194	1864	1679	1230	1908	2218	1560	1555
WP_003420827.1	4410	3336	3682	2532	3786	4509	3121	3146
WP_003420830.1	694	523	437	270	611	576	489	370
WP_003420837.1	5688	3079	3855	2006	5381	3844	3128	2503
WP_003420840.1	1480	858	1061	570	1521	1028	836	658
WP_003899707.1	3836	2627	2825	1226	3610	3194	2348	1492
WP_003420848.1	1339	1308	1740	952	1242	1929	1378	1225
WP_010924722.1	13867	3832	3137	5440	13323	3274	2839	6592
WP_003899710.1	22936	4468	4241	12655	21617	4696	4436	14407
WP_010924723.1	23668	4171	2660	10977	20281	3386	3219	13644
WP_003900763.1	104841	16394	10295	63952	92907	12453	12082	79462
WP_009936690.1	545	289	273	156	473	283	225	195
WP_003899713.1	5899	3333	3264	2072	5325	3643	2859	2507
WP_003899715.1	322	167	226	290	276	294	171	346
WP_003899716.1	984	755	987	637	1052	1009	763	746
WP_003899717.1	356	252	278	147	346	271	294	203
WP_003420879.1	1555	1605	1434	551	1308	1819	1204	668
WP_023641855.1	930	1076	1090	275	798	1321	855	391
WP_003420884.1	972	696	685	406	832	865	662	485
WP_003420889.1	1580	1181	979	545	1444	1295	938	756
WP_003420892.1	3481	2966	3393	1483	3349	3378	2747	1826
WP_031687511.1	782	537	791	364	760	736	629	461
WP_003912385.1	1117	920	1254	595	1124	1085	937	660
WP_003899720.1	2414	1651	1930	1869	2203	1904	1819	2270
WP_003420906.1	2486	1727	2031	1837	2142	2549	1734	2470
WP_003899722.1	484	750	566	194	524	656	583	207
WP_003420914.1	490	383	503	219	504	438	368	220
WP_003420920.1	48992	42266	36976	24336	41702	47486	50975	31399
WP_003420924.1	24801	24978	18585	10009	20066	27209	25331	15358
WP_003899726.1	7002	6091	5185	4487	5928	6873	5385	6093
WP_003902759.1	62	30	17	30	54	26	21	35
WP_003902565.1	376	116	141	178	423	100	120	178
WP_003917976.1	314	168	208	187	274	200	197	204
WP_003908359.1	861	621	576	327	857	747	517	369
WP_003399735.1	6084	5471	4900	1990	4423	6874	4801	2896
WP_003899730.1	1655	1172	1341	1098	1475	1480	1224	1364
